hour,electricity_production,heat_production,refrigeration_produced,purchased_electricity,heat_stored,electrical_efficiency,thermal_efficiency,carbon_credits,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,model_cost
3475,0.04446732904222211,0.17786931616888843,0.7114772639719016,2.4338669289894095,7.424202674907004e-10,,,0,0,0,0,2729987.098184517
3476,0.04076564306725107,0.16306257226900428,0.6522502884610053,2.322922769863261,7.143966367090643e-10,,,0,0,0,0,2729987.098184517
3477,0.03599504171778542,0.14398016687114168,0.5759206667583823,1.9393208487774558,6.970923653267563e-10,,,0,0,0,0,2729987.098184517
3478,0.039992259610908354,0.15996903844363342,0.6398761526305827,1.729150112769937,7.209264116403285e-10,,,0,0,0,0,2729987.098184517
3479,0.0331519780506272,0.1326079122025088,0.5304316454091268,1.4049695434383342,9.981827425805754e-10,,,0,0,0,0,2729987.098184517
3480,0.032729172690466476,0.1309166907618659,0.5236667614148853,1.294887638627178,1.0587351988845314e-09,,,0,0,0,0,2729987.098184517
3481,0.03170870497322372,0.12683481989289488,0.507339279068692,1.1509489811005553,1.0037884772010623e-09,,,0,0,0,0,2729987.098184517
3482,0.02625183586983209,0.10500734347932836,0.4200293733053793,1.130277410082765,9.60272485607766e-10,,,0,0,0,0,2729987.098184517
3483,0.02520189417910786,0.10080757671643144,0.4032303058222891,1.1498499693255242,9.597338143740063e-10,,,0,0,0,0,2729987.098184517
3484,0.027695251771863362,0.11078100708745345,0.4431240275997913,1.3595979338081348,9.305392086780943e-10,,,0,0,0,0,2729987.098184517
3485,0.02736952033501317,0.10947808134005269,0.4379123242524008,1.4708783637653682,9.378699621132773e-10,,,0,0,0,0,2729987.098184517
3486,0.03261338093961859,0.13045352375847435,0.521814093315818,1.6397669411193838,1.0105849686015774e-09,,,0,0,0,0,2729987.098184517
3487,0.030672790924686083,0.12269116369874433,0.4907646539795902,1.8824332912188095,9.84622686943892e-10,,,0,0,0,0,2729987.098184517
3488,0.032642840931647904,0.13057136372659162,0.5222854541935839,2.39853134419641,9.505350909590003e-10,,,0,0,0,0,2729987.098184517
3489,0.03556739233812849,0.14226956935251395,0.5690782760449004,2.6322179562196513,9.83917445671673e-10,,,0,0,0,0,2729987.098184517
3490,0.03515334192109427,0.14061336768437707,0.5624534700694601,2.7281275706928914,9.457411512880722e-10,,,0,0,0,0,2729987.098184517
3491,0.04058000396338669,0.16232001585354677,0.6492800619432612,3.187210926051302,9.905628526123605e-10,,,0,0,0,0,2729987.098184517
3492,0.03748111469559441,0.14992445878237765,0.5996978335878557,3.192620169639376,1.0408384446181777e-09,,,0,0,0,0,2729987.098184517
3493,0.04064812544587872,0.1625925017835149,0.6503700054815704,3.4455720223989528,1.1010672127549854e-09,,,0,0,0,0,2729987.098184517
3494,0.04286134968918775,0.171445398756751,0.685781594185158,3.56113824741934,1.0732191041236693e-09,,,0,0,0,0,2729987.098184517
3495,0.046490112584236735,0.18596045033694694,0.743841800054637,3.1587109769302693,1.0931139175735214e-09,,,0,0,0,0,2729987.098184517
3496,0.04516057146692994,0.18064228586771977,0.7225691420025766,3.1376047739924307,1.131394526827653e-09,,,0,0,0,0,2729987.098184517
3497,0.043578404371266234,0.17431361748506494,0.6972544692757655,2.939632556032838,1.086552648845814e-09,,,0,0,0,0,2729987.098184517
3498,0.04666595377375886,0.18666381509503543,0.7466552591912151,2.8924313436632465,1.0959691884788496e-09,,,0,0,0,0,2729987.098184517
3499,0.03929590932068466,0.15718363728273865,0.6287345486295025,2.736718382782447,1.039949322340868e-09,,,0,0,0,0,2729987.098184517
3500,0.040726131626537924,0.1629045265061517,0.6516181055493254,2.260927883226513,9.84861016760255e-10,,,0,0,0,0,2729987.098184517
3501,0.03663130977717784,0.14652523910871135,0.5861009556722142,1.978535629821049,9.57174698377782e-10,,,0,0,0,0,2729987.098184517
3502,0.03230045337120456,0.12920181348481824,0.5168072525279893,1.6821082766740239,9.977499342886133e-10,,,0,0,0,0,2729987.098184517
3503,0.03113243796496048,0.12452975185984191,0.4981190064731113,1.5233306703668936,9.894099512613102e-10,,,0,0,0,0,2729987.098184517
3504,0.029695992555055867,0.11878397022022347,0.4751358800796306,1.069302836260812,9.653808899317188e-10,,,0,0,0,0,2729987.098184517
3505,0.025623034331890737,0.10249213732756295,0.4099685486843289,1.059377469168501,9.266076375414636e-10,,,0,0,0,0,2729987.098184517
3506,0.03241074473377921,0.12964297893511684,0.5185719143873999,1.1831897345918565,9.626216860384124e-10,,,0,0,0,0,2729987.098184517
3507,0.029257735681565977,0.11703094272626391,0.4681237697708921,1.078131632872224,9.735014133112866e-10,,,0,0,0,0,2729987.098184517
3508,0.029103999142925992,0.11641599657170397,0.465663984703881,1.1277244002345652,1.032544830014159e-09,,,0,0,0,0,2729987.098184517
3509,0.0274360467109665,0.109744186843866,0.4389767461438671,1.6221709472337895,1.0506306785991792e-09,,,0,0,0,0,2729987.098184517
3510,0.0290802560830098,0.1163210243320392,0.4652840964183998,1.6678170837030275,1.0346625601591413e-09,,,0,0,0,0,2729987.098184517
3511,0.025624389318552744,0.10249755727421098,0.4099902281176131,1.785626138857455,1.026880356148428e-09,,,0,0,0,0,2729987.098184517
3512,0.02980897335266288,0.11923589341065152,0.476943572789918,2.1177093731864547,1.0069511041743447e-09,,,0,0,0,0,2729987.098184517
3513,0.03487618461604844,0.13950473846419376,0.5580189529174429,2.3726917648452006,9.970486982059515e-10,,,0,0,0,0,2729987.098184517
3514,0.03781987334675745,0.1512794933870298,0.6051179729290576,2.6773281203787356,9.572709747713692e-10,,,0,0,0,0,2729987.098184517
3515,0.03409396354927157,0.13637585419708628,0.5455034161116206,2.9753150527048713,9.247033839892823e-10,,,0,0,0,0,2729987.098184517
3516,0.04443574433640395,0.1777429773456158,0.7109719077198029,3.4031361413808914,9.971625536295859e-10,,,0,0,0,0,2729987.098184517
3517,0.04023339381323952,0.16093357525295807,0.643734300130187,3.3988595673806796,9.82388745252303e-10,,,0,0,0,0,2729987.098184517
3518,0.04520368121469618,0.18081472485878472,0.7232588987544326,3.4288657763211567,9.492547360614654e-10,,,0,0,0,0,2729987.098184517
3519,0.04520392221265194,0.18081568885060775,0.7232627547831685,3.324745674033254,9.125339558946631e-10,,,0,0,0,0,2729987.098184517
3520,0.04234078239992048,0.16936312959968192,0.6774525173972963,3.3074757352394704,9.144328572650872e-10,,,0,0,0,0,2729987.098184517
3521,0.049939314389101444,0.19975725755640578,0.7990290294811471,2.959850117129001,8.909143487874246e-10,,,0,0,0,0,2729987.098184517
3522,0.04126627824258626,0.16506511297034504,0.6602604509849529,2.7231123758582894,8.832370324209287e-10,,,0,0,0,0,2729987.098184517
3523,0.04759424871792886,0.19037699487171544,0.7615079784897204,2.477854794900678,8.859366679770869e-10,,,0,0,0,0,2729987.098184517
3524,0.04403807312913594,0.17615229251654377,0.7046091694132136,2.2555313802067887,8.550811334531443e-10,,,0,0,0,0,2729987.098184517
3525,0.040017969995035756,0.16007187998014302,0.640287518699311,1.880453700505342,8.825919022503673e-10,,,0,0,0,0,2729987.098184517
3526,0.039783953156781335,0.15913581262712534,0.6365432495941082,1.6496898890944314,8.765725052827873e-10,,,0,0,0,0,2729987.098184517
3527,0.03415476480995522,0.13661905923982087,0.5464762359981479,1.519736218638073,8.753109188692183e-10,,,0,0,0,0,2729987.098184517
3528,0.03377809706000216,0.13511238824000865,0.5404495521651559,1.4016731580358117,8.57686304764177e-10,,,0,0,0,0,2729987.098184517
3529,0.029861539906828043,0.11944615962731217,0.477784637766719,1.2686054519142873,8.357166171064184e-10,,,0,0,0,0,2729987.098184517
3530,0.025217594261744608,0.10087037704697843,0.4034815064709013,1.14014320254298,9.173990393892076e-10,,,0,0,0,0,2729987.098184517
3531,0.027093120973142756,0.10837248389257102,0.4334899342647613,1.2344988901398244,9.494817431283613e-10,,,0,0,0,0,2729987.098184517
3532,0.028799148590425774,0.1151965943617031,0.4607863763569315,1.2400954308083372,9.571620587880184e-10,,,0,0,0,0,2729987.098184517
3533,0.02692575076587449,0.10770300306349796,0.4308120113918916,1.3176548065032805,9.414387807020254e-10,,,0,0,0,0,2729987.098184517
3534,0.02990965902472891,0.11963863609891565,0.4785545429305867,1.7658308112027705,9.89853228253751e-10,,,0,0,0,0,2729987.098184517
3535,0.03229844222870368,0.1291937689148147,0.5167750749392254,2.0260029371064507,9.589429518861752e-10,,,0,0,0,0,2729987.098184517
3536,0.028429383175233833,0.11371753270093533,0.4548701296943608,2.220907729244921,9.684914304413364e-10,,,0,0,0,0,2729987.098184517
3537,0.03250974354630646,0.13003897418522584,0.5201558954329479,2.439867350523449,9.989617384433964e-10,,,0,0,0,0,2729987.098184517
3538,0.039254293878616654,0.15701717551446662,0.6280687015696539,2.7679037682663705,9.481489057835552e-10,,,0,0,0,0,2729987.098184517
3539,0.03509254728588965,0.1403701891435586,0.5614807559427732,2.888309831304162,9.117966989765272e-10,,,0,0,0,0,2729987.098184517
3540,0.038614932554338184,0.15445973021735274,0.6178389201861161,3.241693912873784,8.818390933447768e-10,,,0,0,0,0,2729987.098184517
3541,0.04445764973674464,0.17783059894697856,0.7113223952192183,3.2901585098281894,8.431914725457443e-10,,,0,0,0,0,2729987.098184517
3542,0.038483445630872935,0.15393378252349174,0.6157351287873566,3.4056752330438744,8.794332089788172e-10,,,0,0,0,0,2729987.098184517
3543,0.04516885510544835,0.1806754204217934,0.722701680473432,3.187717689967805,9.037813478195806e-10,,,0,0,0,0,2729987.098184517
3544,0.04377948720284754,0.17511794881139017,0.7004717941084593,3.0132101876439257,9.185329024283969e-10,,,0,0,0,0,2729987.098184517
3545,0.04698508783783424,0.18794035135133697,0.7517614047245965,3.0504800999727486,8.873254997421655e-10,,,0,0,0,0,2729987.098184517
3546,0.03849844711992885,0.1539937884797154,0.6159751532803714,2.8133118983332275,8.537554708198649e-10,,,0,0,0,0,2729987.098184517
3547,0.04393960574639102,0.17575842298556407,0.7030336903630017,2.6311679242499366,9.18348155837887e-10,,,0,0,0,0,2729987.098184517
3548,0.03409706149782209,0.13638824599128835,0.545552982643539,2.151836156805309,9.514907494954221e-10,,,0,0,0,0,2729987.098184517
3549,0.03688892613128093,0.14755570452512373,0.5902228174920722,2.004050541915732,9.118204534869124e-10,,,0,0,0,0,2729987.098184517
3550,0.03600149523971635,0.1440059809588654,0.5760239219061999,1.6279891048077615,1.012640198038775e-09,,,0,0,0,0,2729987.098184517
3551,0.03340378155127445,0.1336151262050978,0.5344605041286073,1.6232053363785703,9.773774641351888e-10,,,0,0,0,0,2729987.098184517
3552,0.033990516726784825,0.1359620669071393,0.543848265562742,1.397798050892411,1.0907442670509312e-09,,,0,0,0,0,2729987.098184517
3553,0.0316883067689718,0.1267532270758872,0.5070129076311313,1.1810251429053753,1.05004767320749e-09,,,0,0,0,0,2729987.098184517
3554,0.027078158387163154,0.10831263354865261,0.4332505335400567,1.033765532663557,1.0102529789086391e-09,,,0,0,0,0,2729987.098184517
3555,0.034852678515447155,0.13941071406178862,0.5576428550829456,1.1679902530365016,1.0230869768792198e-09,,,0,0,0,0,2729987.098184517
3556,0.02633795578213768,0.10535182312855072,0.4214072918983603,1.2350762778625373,9.815116419445382e-10,,,0,0,0,0,2729987.098184517
3557,0.030847746285058035,0.12339098514023214,0.4935639398712714,1.4402430857814104,9.487574711187124e-10,,,0,0,0,0,2729987.098184517
3558,0.028147640874867895,0.11259056349947158,0.4503622532108856,1.600880973649456,9.268403284480119e-10,,,0,0,0,0,2729987.098184517
3559,0.031014219112309498,0.12405687644923799,0.4962275049334864,1.9414863279850956,9.13537452510847e-10,,,0,0,0,0,2729987.098184517
3560,0.025287619481924723,0.10115047792769889,0.404601910855191,2.180279760448048,9.000153991440326e-10,,,0,0,0,0,2729987.098184517
3561,0.034157101027593686,0.13662840411037475,0.546513615460561,2.4161043494993244,8.997316629774645e-10,,,0,0,0,0,2729987.098184517
3562,0.03349031724975534,0.13396126899902136,0.5358450751984541,2.8610726141437506,8.812352164670118e-10,,,0,0,0,0,2729987.098184517
3563,0.03921876872158636,0.15687507488634544,0.6275002986365131,3.1633268898350346,8.742688989662924e-10,,,0,0,0,0,2729987.098184517
3564,0.037728410061777184,0.15091364024710874,0.6036545595366146,3.1710087322908027,9.249548422787324e-10,,,0,0,0,0,2729987.098184517
3565,0.04235468732436753,0.1694187492974701,0.677674996146107,3.4063649855429463,9.293967075526185e-10,,,0,0,0,0,2729987.098184517
3566,0.0424710679077862,0.1698842716311448,0.6795370854212325,3.481010552283865,9.39806181840154e-10,,,0,0,0,0,2729987.098184517
3567,0.044560875579648995,0.17824350231859598,0.7129740079840199,3.2744538285373395,9.695978706868917e-10,,,0,0,0,0,2729987.098184517
3568,0.04161650907911183,0.16646603631644732,0.6658641447634338,3.3597168734845533,9.212084336852157e-10,,,0,0,0,0,2729987.098184517
3569,0.04154828471469705,0.1661931388587882,0.664772554547289,3.048577275145814,9.100688432148742e-10,,,0,0,0,0,2729987.098184517
3570,0.03680590673045586,0.14722362692182345,0.5888945067710628,2.683525016960605,9.023139575645042e-10,,,0,0,0,0,2729987.098184517
3571,0.03604866545595911,0.14419466182383645,0.5767786466703968,2.537473836998181,8.672627712277288e-10,,,0,0,0,0,2729987.098184517
3572,0.03730278125179477,0.1492111250071791,0.596844496879025,2.2784480685391557,1.1122973266523625e-09,,,0,0,0,0,2729987.098184517
3573,0.041877646226379524,0.1675105849055181,0.6700423389684347,1.9172181316791201,1.0695264267396787e-09,,,0,0,0,0,2729987.098184517
3574,0.03044131834137525,0.121765273365501,0.4870610926920686,1.7157628260863182,1.0400415912052068e-09,,,0,0,0,0,2729987.098184517
3575,0.03450727695735091,0.13802910782940364,0.552116430351116,1.3324871328109733,1.031703827343529e-09,,,0,0,0,0,2729987.098184517
3576,0.034329797611219216,0.13731919044487687,0.549276761035438,1.1731304172012251,1.0022234722294333e-09,,,0,0,0,0,2729987.098184517
3577,0.03473559435171159,0.13894237740684637,0.5557695091100074,1.095225843814592,9.54416262379818e-10,,,0,0,0,0,2729987.098184517
3578,0.028314166637193015,0.11325666654877206,0.4530266653878795,1.2625544926540044,9.35227649351425e-10,,,0,0,0,0,2729987.098184517
3579,0.031185645335794966,0.12474258134317986,0.4989703246817572,1.2859729197188816,9.060627361437188e-10,,,0,0,0,0,2729987.098184517
3580,0.024192133902434715,0.09676853560973886,0.3870741416504038,1.0769769362440866,8.874321101029655e-10,,,0,0,0,0,2729987.098184517
3581,0.028666258363517313,0.11466503345406925,0.4586601328957407,1.4021166750084726,8.82786132541968e-10,,,0,0,0,0,2729987.098184517
3582,0.03032401383968572,0.12129605535874288,0.4851842205891756,1.6910826248386175,8.708071696909148e-10,,,0,0,0,0,2729987.098184517
3583,0.02769127322468164,0.11076509289872656,0.4430603708454531,2.064090388355654,8.501473925547845e-10,,,0,0,0,0,2729987.098184517
3584,0.033334926584657455,0.13333970633862982,0.5333588245370757,2.3038956994412363,8.36818377103526e-10,,,0,0,0,0,2729987.098184517
3585,0.04023120120747094,0.16092480482988375,0.6436992181949623,2.537726437853007,8.553152225831956e-10,,,0,0,0,0,2729987.098184517
3586,0.03169836421749198,0.12679345686996793,0.5071738263800228,2.9405955646580035,8.700304318292878e-10,,,0,0,0,0,2729987.098184517
3587,0.04250914671310887,0.17003658685243547,0.6801463464955914,3.0748792100738886,8.647417142136335e-10,,,0,0,0,0,2729987.098184517
3588,0.03932624116092225,0.157304964643689,0.6292198571331119,3.040960802836301,9.153384581104737e-10,,,0,0,0,0,2729987.098184517
3589,0.04571268457084096,0.18285073828336385,0.731402952158701,3.4307145680056217,9.136779920592015e-10,,,0,0,0,0,2729987.098184517
3590,0.048932112282687214,0.19572844913074885,0.7829137954756495,3.2626641366504714,9.194629448880501e-10,,,0,0,0,0,2729987.098184517
3591,0.03896743757180257,0.15586975028721028,0.6234790001655578,3.287910261218026,9.18364909087022e-10,,,0,0,0,0,2729987.098184517
3592,0.04178248061217607,0.16712992244870428,0.668519688812259,3.338850873893919,9.171421070546575e-10,,,0,0,0,0,2729987.098184517
3593,0.0402513899047898,0.1610055596191592,0.6440222378612116,3.1177181599642734,8.810003110846088e-10,,,0,0,0,0,2729987.098184517
3594,0.04591459645269367,0.18365838581077468,0.7346335423458679,2.772511707570501,8.729067793389592e-10,,,0,0,0,0,2729987.098184517
3595,0.036355422646536614,0.14542169058614646,0.5816867604099631,2.725738050206926,9.777504296545703e-10,,,0,0,0,0,2729987.098184517
3596,0.03924724079304893,0.1569889631721957,0.6279558519624246,2.16867425818442,9.483887345868817e-10,,,0,0,0,0,2729987.098184517
3597,0.04092603637329559,0.16370414549318235,0.6548165811551738,2.021318242460318,9.29118123848905e-10,,,0,0,0,0,2729987.098184517
3598,0.028227330807524667,0.11290932323009867,0.4516372917575487,1.6358699172558082,9.460895396444137e-10,,,0,0,0,0,2729987.098184517
3599,0.03780094552386741,0.15120378209546964,0.6048151276850576,1.3686215610534562,9.156537720257798e-10,,,0,0,0,0,2729987.098184517
3600,0.03212778521276216,0.12851114085104864,0.5140445627679878,1.2650801762686357,8.81287261732918e-10,,,0,0,0,0,2729987.098184517
3601,0.029760744850967004,0.11904297940386802,0.4761719168270654,1.2798018575711416,8.625325482892073e-10,,,0,0,0,0,2729987.098184517
3602,0.029675835628433823,0.1187033425137353,0.4748133691287184,1.1987917944235331,8.578862047541017e-10,,,0,0,0,0,2729987.098184517
3603,0.026851202403978744,0.10740480961591498,0.429619237960513,0.9351099026111825,8.147898080791946e-10,,,0,0,0,0,2729987.098184517
3604,0.027384814901442785,0.10953925960577114,0.4381570364843996,1.1442175019062548,9.218929572840185e-10,,,0,0,0,0,2729987.098184517
3605,0.029434412615576062,0.11773765046230425,0.470950600957208,1.410168614968946,9.102361384262608e-10,,,0,0,0,0,2729987.098184517
3606,0.029718315830356563,0.11887326332142625,0.4754930521299227,1.7115523378856814,9.26074158131638e-10,,,0,0,0,0,2729987.098184517
3607,0.031600027504435454,0.12640011001774182,0.5056004395242618,2.00119289491481,8.824478756760542e-10,,,0,0,0,0,2729987.098184517
3608,0.034632743519916416,0.13853097407966566,0.5541238951539423,2.12099469500509,9.003186605905055e-10,,,0,0,0,0,2729987.098184517
3609,0.03009797781577237,0.12039191126308948,0.4815676444198508,2.635900024691373,8.649244900328096e-10,,,0,0,0,0,2729987.098184517
3610,0.040968620604793546,0.16387448241917418,0.6554979290266355,2.829594397998043,8.32545782104917e-10,,,0,0,0,0,2729987.098184517
3611,0.03747017465124804,0.14988069860499215,0.5995227926049194,3.1261010512962533,9.229396310630372e-10,,,0,0,0,0,2729987.098184517
3612,0.04186575662337127,0.16746302649348507,0.6698521049999948,3.1126181682411453,9.178377372975858e-10,,,0,0,0,0,2729987.098184517
3613,0.03636051264003533,0.1454420505601413,0.5817682016268746,3.219067937290409,8.790084397346282e-10,,,0,0,0,0,2729987.098184517
3614,0.03984215043556388,0.15936860174225553,0.6374744060558812,3.2186834574444756,8.69484958736142e-10,,,0,0,0,0,2729987.098184517
3615,0.04016980747604408,0.16067922990417632,0.6427169184535289,3.334128244157617,8.854952515582554e-10,,,0,0,0,0,2729987.098184517
3616,0.043045632230697704,0.17218252892279082,0.6887301147861886,3.1617239252380815,8.741950814676836e-10,,,0,0,0,0,2729987.098184517
3617,0.04631391392203728,0.1852556556881491,0.7410226219483169,3.0961118779822447,8.53359124433291e-10,,,0,0,0,0,2729987.098184517
3618,0.04195569240850488,0.16782276963401951,0.6712910776842793,2.729106118815598,8.37488646719059e-10,,,0,0,0,0,2729987.098184517
3619,0.04067960986268847,0.16271843945075387,0.650873757056941,2.5858186895869744,8.119971159468108e-10,,,0,0,0,0,2729987.098184517
3620,0.0427214416473539,0.1708857665894156,0.6835430618117035,2.213076634889563,1.2147342014619515e-09,,,0,0,0,0,2729987.098184517
3621,0.040548507075974,0.162194028303896,0.6487761124464773,1.9127240471069766,1.1721822414953831e-09,,,0,0,0,0,2729987.098184517
3622,0.03716479462511242,0.14865917850044968,0.5946367133310382,1.8046229342638562,1.12344957096525e-09,,,0,0,0,0,2729987.098184517
3623,0.03467322988201076,0.13869291952804305,0.5547716774430062,1.4905780659320926,1.0771534720252137e-09,,,0,0,0,0,2729987.098184517
3624,0.031906006196504584,0.12762402478601834,0.5104960983661263,1.3164962257500346,1.0430758178542307e-09,,,0,0,0,0,2729987.098184517
3625,0.03121011550653848,0.12484046202615393,0.4993618472626416,1.0833867826709167,1.016931103128153e-09,,,0,0,0,0,2729987.098184517
3626,0.02741973510668083,0.10967894042672333,0.4387157600471799,0.9839702806949105,1.0778072230834504e-09,,,0,0,0,0,2729987.098184517
3627,0.02314971826259985,0.0925988730503994,0.3703954914887086,1.1877932721858913,1.0380991312131355e-09,,,0,0,0,0,2729987.098184517
3628,0.03550893687891167,0.14203574751564668,0.5681429893407381,1.312431038537558,1.0013745118749894e-09,,,0,0,0,0,2729987.098184517
3629,0.02431393336809956,0.09725573347239824,0.3890229328799469,1.4386614959627182,9.940043333418948e-10,,,0,0,0,0,2729987.098184517
3630,0.03229133277201274,0.12916533108805095,0.5166613229641854,1.7690553170692003,1.0265059118082695e-09,,,0,0,0,0,2729987.098184517
3631,0.03394390226829333,0.13577560907317332,0.5431024349061704,2.02986608858327,1.057357694989868e-09,,,0,0,0,0,2729987.098184517
3632,0.028847919192041632,0.11539167676816653,0.4615667062676251,2.4785720363254917,1.0273688164883743e-09,,,0,0,0,0,2729987.098184517
3633,0.03648027863368054,0.14592111453472217,0.5836844560671224,2.4878193158680166,1.1345381271992304e-09,,,0,0,0,0,2729987.098184517
3634,0.03856791741425594,0.15427166965702377,0.6170866776258312,2.618827026000047,1.1202991594540671e-09,,,0,0,0,0,2729987.098184517
3635,0.0333454259990153,0.1333817039960612,0.5335268154219525,3.0308996284068312,1.0664753016922777e-09,,,0,0,0,0,2729987.098184517
3636,0.042144676723655565,0.16857870689462226,0.6743148266357397,3.276403363898267,1.0502815728196143e-09,,,0,0,0,0,2729987.098184517
3637,0.040611918177573474,0.1624476727102939,0.6497906899389837,3.378268236951418,1.0310316031394577e-09,,,0,0,0,0,2729987.098184517
3638,0.04353516676154572,0.1741406670461829,0.6965626670271033,3.40239624959996,1.0388878308310673e-09,,,0,0,0,0,2729987.098184517
3639,0.04842643987444361,0.19370575949777444,0.7748230361595376,3.2528625747670534,1.120161275417909e-09,,,0,0,0,0,2729987.098184517
3640,0.04127398443693629,0.16509593774774517,0.6603837500438805,3.1379291298838963,1.1025784305570906e-09,,,0,0,0,0,2729987.098184517
3641,0.04676110691145702,0.18704442764582807,0.7481777092643385,3.1465278901203098,1.1250118317044337e-09,,,0,0,0,0,2729987.098184517
3642,0.042308105692743105,0.16923242277097242,0.6769296903409906,2.8405894088701364,1.088231230084262e-09,,,0,0,0,0,2729987.098184517
3643,0.03912122441139691,0.15648489764558765,0.625939589688708,2.4598861724851817,1.0680148320974524e-09,,,0,0,0,0,2729987.098184517
3644,0.039187957800589486,0.15675183120235794,0.627007323937986,2.279372553122295,1.0469726612985205e-09,,,0,0,0,0,2729987.098184517
3645,0.0335630730856451,0.1342522923425804,0.5370091687608426,1.9999629441814595,1.0029660363111902e-09,,,0,0,0,0,2729987.098184517
3646,0.034040857801895336,0.13616343120758134,0.5446537240131493,1.7060336595125125,9.802577842803924e-10,,,0,0,0,0,2729987.098184517
3647,0.03213343638390269,0.12853374553561075,0.5141349814078242,1.544254931688058,9.509678072183062e-10,,,0,0,0,0,2729987.098184517
3648,0.03728515118140607,0.1491406047256243,0.5965624176312261,1.2710511447208896,9.777051834783798e-10,,,0,0,0,0,2729987.098184517
3649,0.031879921822647955,0.12751968729059182,0.5100787484137184,1.045338704314778,9.500180492830792e-10,,,0,0,0,0,2729987.098184517
3650,0.025728976506991616,0.10291590602796646,0.4116636232869798,1.0936422187347405,9.309740905151564e-10,,,0,0,0,0,2729987.098184517
3651,0.028368897661209768,0.11347559064483907,0.4539023620192332,1.2279700210609474,8.88878844187231e-10,,,0,0,0,0,2729987.098184517
3652,0.02479095788497742,0.09916383153990968,0.396655325514385,1.3652551426512334,8.560419903310822e-10,,,0,0,0,0,2729987.098184517
3653,0.028078303050795644,0.11231321220318258,0.4492528477559961,1.538078308984043,8.645890388015658e-10,,,0,0,0,0,2729987.098184517
3654,0.03143056822032995,0.1257222728813198,0.5028890902052475,1.8319771178232012,9.002488839519445e-10,,,0,0,0,0,2729987.098184517
3655,0.03064702402003333,0.12258809608013332,0.4903523825450935,1.9719993684469033,9.842370657896727e-10,,,0,0,0,0,2729987.098184517
3656,0.031059159321212372,0.12423663728484949,0.496946548376048,2.1613501909490025,9.56869275912285e-10,,,0,0,0,0,2729987.098184517
3657,0.034833718734070054,0.13933487493628022,0.5573394990641609,2.541671912147514,9.234234285330453e-10,,,0,0,0,0,2729987.098184517
3658,0.02634751127605396,0.10539004510421585,0.4215601794261095,2.9608825889935777,9.213352681071009e-10,,,0,0,0,0,2729987.098184517
3659,0.03729355578998407,0.14917422315993628,0.5966968909005796,2.951079833270394,9.999906488855941e-10,,,0,0,0,0,2729987.098184517
3660,0.03907246752909874,0.15628987011639495,0.6251594795251015,3.2018099184140367,9.890612140684718e-10,,,0,0,0,0,2729987.098184517
3661,0.0419565263342125,0.16782610533685,0.6713044202531783,3.2736491440438615,9.945552272449755e-10,,,0,0,0,0,2729987.098184517
3662,0.04655720569473712,0.18622882277894848,0.74491528991654,3.477274093210306,1.010912585527754e-09,,,0,0,0,0,2729987.098184517
3663,0.038774978861025176,0.1550999154441007,0.6203996606024752,3.330013185508779,1.0239740406161895e-09,,,0,0,0,0,2729987.098184517
3664,0.04737209166748948,0.18948836666995791,0.7579534658107238,3.1003224138466883,1.0053158386198906e-09,,,0,0,0,0,2729987.098184517
3665,0.04104128590522387,0.1641651436208955,0.6566605738484209,2.9938420239654335,9.659987848608424e-10,,,0,0,0,0,2729987.098184517
3666,0.04249099130648537,0.16996396522594148,0.6798558600756671,2.9773023987979155,9.465197453201724e-10,,,0,0,0,0,2729987.098184517
3667,0.03978384699956754,0.15913538799827015,0.6365415508894002,2.536747266028013,9.559700633499272e-10,,,0,0,0,0,2729987.098184517
3668,0.035643531635232754,0.14257412654093102,0.5702965046537274,2.3124982412808106,1.0089492246820426e-09,,,0,0,0,0,2729987.098184517
3669,0.03988064612854196,0.15952258451416784,0.6380903373711151,1.996992925892215,9.74203246826996e-10,,,0,0,0,0,2729987.098184517
3670,0.04441168784191233,0.17764675136764932,0.7105870045714785,1.6212480642550857,9.617136009889983e-10,,,0,0,0,0,2729987.098184517
3671,0.033036132296006805,0.13214452918402722,0.5285781160016846,1.3798594463747822,9.340080551277546e-10,,,0,0,0,0,2729987.098184517
3672,0.02632293025361295,0.1052917210144518,0.4211668831605473,1.1695708964462517,9.235854673739079e-10,,,0,0,0,0,2729987.098184517
3673,0.034614442166663636,0.13845776866665455,0.5538310740272101,1.2700309270755374,8.891482737967161e-10,,,0,0,0,0,2729987.098184517
3674,0.027423599772916155,0.10969439909166462,0.4387775957293475,1.207967040946143,8.561894882681251e-10,,,0,0,0,0,2729987.098184517
3675,0.027152428751612827,0.10860971500645131,0.4344388592293441,1.0719746872670992,8.393487540489623e-10,,,0,0,0,0,2729987.098184517
3676,0.02904277630675301,0.11617110522701204,0.464684418727918,1.1798993134903768,9.73457808990114e-10,,,0,0,0,0,2729987.098184517
3677,0.030021143532447517,0.12008457412979007,0.4803382959010242,1.5300858630297494,9.342214410819538e-10,,,0,0,0,0,2729987.098184517
3678,0.03515569945240443,0.14062279780961773,0.5624911904277821,1.6803792194598617,9.145690528418283e-10,,,0,0,0,0,2729987.098184517
3679,0.0286013513211818,0.1144054052847272,0.4576216195381847,1.9048292007862961,9.794041129846052e-10,,,0,0,0,0,2729987.098184517
