Year,Hour,ElectricityProduction,HeatProduction,PurchasedElectricity,HeatOverProduction,ElectricityOverProduction,CO2Emissions,HeatStored,HeatWithdrawn,ElecReductionByCHP,HeatReductionByCHP,GridReductionShortfall,HeatToElec,UsefulHeat,UsefulElec,HeatToPlant,ElecToPlant,RefrigerationProduced,HeatUsedForCooling,ElecUsedForCooling,RampRate,ProductionOutput
0,2548,0.0,1956.5166829994257,752.9999999981499,3.2346091196176976e-08,0.0,0.0,3.5032010897267096e-06,372.2666340621404,1.850087573438061e-09,1.850087573438061e-09,0.0,0.0,1956.5166829670795,0.0,2090.89999999815,0.0,207.0,103.5,0.0,400.0,2274.3999999970397
0,2549,0.0,1867.899999930277,395.9999999981726,5.347054952473504e-08,0.0,0.0,2.8693115676538014e-06,2.4273237117447013e-07,1.8273876893718925e-09,1.8273876893718925e-09,0.0,0.0,1867.8999998768065,0.0,1819.8999999981727,0.0,192.0,96.0,0.0,400.0,1771.999999997076
0,2550,0.0,2098.1499999520215,300.9999999981726,5.4098115923407975e-08,0.0,0.0,2.3518978413182917e-06,2.0049860295726143e-07,1.827387686037179e-09,1.827387686037179e-09,0.0,0.0,2098.1499998979234,0.0,2046.8999999981727,0.0,205.0,102.5,0.0,400.0,1877.599999997076
0,2551,0.0,2046.6500002806524,375.9999999982689,3.0645260841859244e-07,0.0,0.0,2.291252261702487e-06,4.813849587958982e-08,1.7310842374441065e-09,1.7310842374441065e-09,0.0,0.0,2046.6499999741998,0.0,1993.899999998269,0.0,211.0,105.5,0.0,400.0,1895.1999999972302
0,2552,0.0,2048.65,403.9999999981888,6.163058421944532e-08,0.0,0.0,1.9690347871933075e-06,1.192350767668845e-07,1.8112161169650058e-09,1.8112161169650058e-09,0.0,0.0,2048.6499999383695,0.0,1993.8999999981888,0.0,219.0,109.5,0.0,400.0,1917.599999997102
0,2553,0.0,2317.149999954036,426.9999999981638,5.045497910975634e-08,0.0,0.0,1.5174783402339965e-06,1.8916609857725494e-07,1.8362156442211696e-09,1.8362156442211696e-09,0.0,0.0,2317.149999903581,0.0,2263.899999998164,0.0,213.0,106.5,0.0,400.0,2151.9999999970623
0,2554,0.0,2286.9000000421715,404.9999999982083,8.190582253677825e-08,0.0,0.0,1.3307860853219844e-06,7.588562458434101e-08,1.7917013275233206e-09,1.7917013275233206e-09,0.0,0.0,2286.8999999602656,0.0,2239.8999999982084,0.0,188.0,94.0,0.0,400.0,2115.1999999971335
0,2555,0.0,2150.399999989764,346.99999999817635,5.6189506449517616e-08,0.0,0.0,1.03393115512813e-06,1.2920518957624202e-07,1.823630207878542e-09,1.823630207878542e-09,0.0,0.0,2150.3999999335747,0.0,2098.8999999981766,0.0,206.0,103.0,0.0,400.0,1955.9999999970823
0,2556,0.0,2049.9000000419733,378.9999999982131,8.183112705632294e-08,0.0,0.0,8.708638289262596e-07,7.614316598679062e-08,1.7868881668356526e-09,1.7868881668356526e-09,0.0,0.0,2049.899999960142,0.0,2001.8999999982132,0.0,192.0,96.0,0.0,400.0,1903.999999997141
0,2557,0.0,2380.650000083465,614.9999999982368,1.1599035830996075e-07,0.0,0.0,7.622642277271396e-07,6.152579445386005e-08,1.7632050789686958e-09,1.7632050789686958e-09,0.0,0.0,2380.6499999674747,0.0,2325.899999998237,0.0,219.0,109.5,0.0,400.0,2351.9999999971787
0,2558,0.0,2414.650000032726,549.99999999823,6.935199164754084e-08,0.0,0.0,6.194002230554721e-07,6.971339455449151e-08,1.7699494904942725e-09,1.7699494904942725e-09,0.0,0.0,2414.649999963374,0.0,2360.89999999823,0.0,215.0,107.5,0.0,400.0,2327.999999997168
0,2559,0.0,2014.6500001402276,781.9999999982618,74.50000016946589,0.0,0.0,37.25000056316068,5.5001251723465314e-08,1.738152135263467e-09,1.738152135263467e-09,0.0,0.0,1940.1499999707617,0.0,1891.899999998262,0.0,193.0,96.5,0.0,400.0,2138.399999997219
0,2560,0.0,2360.9000001662216,727.9999999982552,1.9443348182776017e-07,0.0,0.0,35.38750052634915,5.293511588692073e-08,1.7447058756984343e-09,1.7447058756984343e-09,0.0,0.0,2360.899999971788,0.0,2313.899999998255,0.0,188.0,94.0,0.0,400.0,2432.799999997209
0,2561,0.0,2221.64999998676,675.9999999981763,5.594078501994041e-08,0.0,0.0,33.61812525857362,1.347142867512781e-07,1.8236302085976902e-09,1.8236302085976902e-09,0.0,0.0,2221.6499999308194,0.0,2168.8999999981766,0.0,211.0,105.5,0.0,400.0,2275.1999999970826
0,2562,0.0,2448.1500000011797,589.9999999981713,5.736511659683608e-08,0.0,0.0,31.93721880690088,1.0871331616468201e-07,1.8286436194063192e-09,1.8286436194063192e-09,0.0,0.0,2448.1499999438147,0.0,2399.8999999981716,0.0,193.0,96.5,0.0,400.0,2391.1999999970744
0,2563,0.0,2219.814910568622,791.9999999980956,1.847286914030871e-08,0.0,0.0,8.400377639630458e-08,15.170178895894248,1.904418845249256e-09,1.904418845249256e-09,0.0,0.0,2219.8149105501493,0.0,2178.8999999980956,0.0,194.0,97.0,0.0,400.0,2375.999999996953
0,2564,0.0,1819.8149105877778,698.9999999982584,1265.1649110513767,0.0,0.0,632.582453758063,9.237143907382357e-07,1.7415530208673504e-09,1.7415530208673504e-09,0.0,0.0,554.6499995364012,0.0,501.8999999982584,0.0,211.0,105.5,0.0,400.0,959.9999999972135
0,2565,0.0,1419.8149106162666,703.9999999982484,1141.2170583333261,0.0,0.0,2.3532693755909055,584.6042954306163,1.7515974133273992e-09,1.7515974133273992e-09,0.0,0.0,278.59785228294044,0.0,520.8999999982484,0.0,200.0,100.0,0.0,400.0,979.1999999971974
0,2566,0.0,1019.8149106959439,656.9999999982675,424.664910818629,0.0,0.0,214.56806083231493,2.41905470356631e-07,1.7324519462745937e-09,1.7324519462745937e-09,0.0,0.0,595.1499998773149,0.0,546.8999999982675,0.0,193.0,96.5,0.0,400.0,962.3999999972282
0,2567,0.0,619.8149108870899,552.9999999982665,35.164910989201985,0.0,0.0,221.42211288378545,2.0075722738699417e-07,1.7334942328983925e-09,1.7334942328983925e-09,0.0,0.0,584.6499998978879,0.0,534.8999999982665,0.0,199.0,99.5,0.0,400.0,869.5999999972265
0,2568,0.0,648.8999984706205,614.9999999982336,7.981293492775876e-08,0.0,0.0,210.3510008497985,3.2148520524744812e-06,1.7663109634165399e-09,1.7663109634165399e-09,0.0,0.0,648.8999983908076,0.0,597.8999999982336,0.0,204.0,102.0,0.0,400.0,969.599999997174
0,2569,0.0,732.4000001722787,568.99999999824,155.2500003782859,0.0,0.0,277.45845017946186,4.084945293840463e-07,1.7599312025576147e-09,1.7599312025576147e-09,0.0,0.0,577.1499997939928,0.0,528.89999999824,0.0,193.0,96.5,0.0,400.0,877.5999999971842
0,2570,0.0,1132.400000116526,563.9999999982308,551.2500003774297,0.0,0.0,539.2105268226651,5.182691204189982e-07,1.7692098004301282e-09,1.7692098004301282e-09,0.0,0.0,581.1499997390962,0.0,531.8999999982308,0.0,197.0,98.5,0.0,400.0,875.9999999971692
0,2571,0.0,1532.4000000911371,776.9999999982325,975.5000002680728,0.0,0.0,999.9999999148955,3.5033630004170433e-07,1.7674701687147801e-09,1.7674701687147801e-09,0.0,0.0,556.8999998230644,0.0,510.8999999982325,0.0,184.0,92.0,0.0,400.0,1029.599999997172
0,2572,0.0,1932.400000074103,397.99999999802736,1.56124022755178e-08,0.0,0.0,1.6880918168825967e-07,474.9999998790739,1.972617712712362e-09,1.972617712712362e-09,0.0,0.0,1932.4000000584906,0.0,2117.8999999980274,0.0,208.0,104.0,0.0,400.0,2011.9999999968436
0,2573,0.0,2100.6500029313424,397.999999998279,2.9516972854464624e-06,0.0,0.0,1.5616827370974954e-06,3.726731411478801e-08,1.7210067719606093e-09,1.7210067719606093e-09,0.0,0.0,2100.649999979645,0.0,2046.899999998279,0.0,215.0,107.5,0.0,400.0,1955.1999999972466
0,2574,0.0,1911.1500000746546,369.9999999982203,1.042186252041478e-07,0.0,0.0,1.4245707947188635e-06,5.5568559062914386e-08,1.779716707035031e-09,1.779716707035031e-09,0.0,0.0,1911.149999970436,0.0,1857.8999999982204,0.0,213.0,106.5,0.0,400.0,1781.5999999971525
0,2575,0.0,2152.9000000766077,321.99999999822387,1.0547838186635086e-07,0.0,0.0,1.297704892623304e-06,5.418827664639599e-08,1.776152517558949e-09,1.776152517558949e-09,0.0,0.0,2152.8999999711295,0.0,2099.899999998224,0.0,212.0,106.0,0.0,400.0,1936.7999999971585
0,2576,0.0,2250.829989043381,430.9999999982812,265.92998906283754,0.0,0.0,132.96499569328705,3.547568460860004e-08,1.7187832504892349e-09,1.7187832504892349e-09,0.0,0.0,1984.8999999805433,0.0,1935.8999999982814,0.0,196.0,98.0,0.0,400.0,1892.7999999972503
0,2577,0.0,2372.400000172295,330.99999999824496,1.9443410636466618e-07,0.0,0.0,126.3167459243029,4.0768424441094175e-08,1.755063634222893e-09,1.755063634222893e-09,0.0,0.0,2372.399999977861,0.0,2318.899999998245,0.0,214.0,107.0,0.0,400.0,2119.1999999971918
0,2578,0.0,2139.650000131818,384.9999999982321,1.5380373359252636e-07,0.0,0.0,120.0009086241221,4.0433762753552036e-08,1.7678913451995038e-09,1.7678913451995038e-09,0.0,0.0,2139.6499999780144,0.0,2091.899999998232,0.0,191.0,95.5,0.0,400.0,1980.7999999971717
0,2579,0.0,2092.150017987067,300.99999999826406,1.8004550091712442e-05,0.0,0.0,114.00087213220286,3.1494071544320786e-08,1.7359482266879039e-09,1.7359482266879039e-09,0.0,0.0,2092.149999982517,0.0,2041.899999998264,0.0,201.0,100.5,0.0,400.0,1873.5999999972225
0,2580,0.0,2492.150017519745,618.9999999982738,466.5000175354851,0.0,0.0,341.55083723727796,2.8028638986663473e-08,1.726247426900908e-09,1.726247426900908e-09,0.0,0.0,2025.6499999842597,0.0,1976.8999999982739,0.0,195.0,97.5,0.0,400.0,2075.999999997238
0,2581,0.0,2335.149999997597,762.999999998121,3.3815669438588955e-08,0.0,0.0,324.4732952549621,6.867991423494469e-08,1.878996406453923e-09,1.878996406453923e-09,0.0,0.0,2335.1499999637817,0.0,2288.899999998121,0.0,185.0,92.5,0.0,400.0,2440.7999999969934
0,2582,0.0,1935.1500000625063,597.9999999982119,42.25000008061078,0.0,0.0,329.3746304672529,3.263321754144009e-08,1.7881002663902699e-09,1.7881002663902699e-09,0.0,0.0,1892.8999999818955,0.0,1838.899999998212,0.0,216.0,108.0,0.0,400.0,1948.7999999971394
0,2583,0.0,2298.900000046525,774.9999999981587,6.787325959938509e-08,0.0,0.0,312.90589889979805,3.9014387088266566e-08,1.8412985776822018e-09,1.8412985776822018e-09,0.0,0.0,2298.8999999786515,0.0,2246.899999998159,0.0,208.0,104.0,0.0,400.0,2416.7999999970543
0,2584,0.0,1944.9000004544696,661.9999999982476,1.0000004681112937,0.0,0.0,297.76060414130603,2.3778882694914667e-08,1.752385585641581e-09,1.752385585641581e-09,0.0,0.0,1943.8999999863584,0.0,1894.8999999982477,0.0,196.0,98.0,0.0,400.0,2044.7999999971962
0,2585,0.0,2344.8999993060584,689.9999999982534,5.999999318769632,0.0,0.0,285.87257354976845,2.192853486526198e-08,1.7466148985470121e-09,1.7466148985470121e-09,0.0,0.0,2338.8999999872885,0.0,2289.8999999982534,0.0,196.0,98.0,0.0,400.0,2383.1999999972054
0,2586,0.0,1944.9000004382824,719.9999999982266,4.5131120675979926e-07,0.0,0.0,271.5789450529132,2.2511230909351993e-08,1.7733705399130594e-09,1.7733705399130594e-09,0.0,0.0,1944.8999999869711,0.0,1894.8999999982268,0.0,200.0,100.0,0.0,400.0,2091.1999999971626
0,2587,0.0,2206.150000567292,783.9999999978619,1.1195057016008767e-08,0.0,0.0,3.88051222794081e-08,128.99999888352997,2.138149977669077e-09,2.138149977669077e-09,0.0,0.0,2206.150000556097,0.0,2216.899999997862,0.0,215.0,107.5,0.0,400.0,2399.9999999965794
0,2588,0.0,1806.1500005798648,591.9999999982509,1242.2500010537506,0.0,0.0,621.1249986751938,9.442733561342735e-07,1.7490563483947287e-09,1.7490563483947287e-09,0.0,0.0,563.8999995261144,0.0,514.8999999982509,0.0,196.0,98.0,0.0,400.0,884.7999999972016
0,2589,0.0,1406.1500005963096,706.9999999982418,888.6587407956399,0.0,0.0,837.7631583489658,98.31748039514399,1.7582115743930367e-09,1.7582115743930367e-09,0.0,0.0,517.4912598006697,0.0,517.8999999982418,0.0,195.0,97.5,0.0,400.0,979.199999997187
0,2590,0.0,1006.1500006235959,634.9999999982464,408.250000905325,0.0,0.0,999.9999997642784,5.599507601423755e-07,1.7535856865757132e-09,1.7535856865757132e-09,0.0,0.0,597.8999997182709,0.0,551.8999999982464,0.0,184.0,92.0,0.0,400.0,948.7999999971943
0,2591,0.0,606.1500006781308,575.9999999982039,7.827899253243231e-07,0.0,0.0,949.9999997560075,2.057259379402162e-07,1.7960963838575554e-09,1.7960963838575554e-09,0.0,0.0,606.1499998953409,0.0,554.8999999982038,0.0,205.0,102.5,0.0,400.0,903.9999999971262
0,2592,0.0,426.7750001878179,632.9999999981637,4.730094360638759e-08,0.0,0.0,3.612703415308483e-07,451.24999971529365,1.836215650137866e-09,1.836215650137866e-09,0.0,0.0,426.77500014051697,0.0,600.8999999981637,0.0,206.0,103.0,0.0,400.0,986.3999999970622
0,2593,0.0,724.6500000372378,714.9999999982382,122.25000010380631,0.0,0.0,61.12500013588303,1.2961350178623951e-07,1.7618385719983956e-09,1.7618385719983956e-09,0.0,0.0,602.3999999334314,0.0,556.8999999982382,0.0,182.0,91.0,0.0,400.0,1016.7999999971811
0,2594,0.0,1124.6499998490624,724.999999998223,534.9999999295411,0.0,0.0,325.5687497790536,1.5740293595553525e-07,1.7770494899074685e-09,1.7770494899074685e-09,0.0,0.0,589.6499999195213,0.0,541.8999999982229,0.0,191.0,95.5,0.0,400.0,1012.7999999971568
0,2595,0.0,1524.6499997929823,439.99999999822865,930.2499998543378,0.0,0.0,774.4153119789327,1.191685251207988e-07,1.77135043296298e-09,1.77135043296298e-09,0.0,0.0,594.3999999386444,0.0,544.8999999982286,0.0,198.0,99.0,0.0,400.0,787.1999999971658
0,2596,0.0,1924.649999751966,382.99999999817373,5.259394835021975e-08,0.0,0.0,735.694545211078,5.976025143986869e-07,1.8262438994076401e-09,1.8262438994076401e-09,0.0,0.0,1924.649999699372,0.0,1875.8999999981738,0.0,195.0,97.5,0.0,400.0,1806.3999999970779
0,2597,0.0,2324.6499997115197,364.9999999981539,2.9139253956653587e-08,0.0,0.0,668.9098167019984,15.00000063154759,1.8461301197329774e-09,1.8461301197329774e-09,0.0,0.0,2324.6499996823804,0.0,2278.899999998154,0.0,213.0,106.5,0.0,400.0,2114.399999997046
0,2598,0.0,2055.9000000794663,357.99999999824206,94.75000011512596,0.0,0.0,682.8393257888566,6.78025071566577e-08,1.7579598477445222e-09,1.7579598477445222e-09,0.0,0.0,1961.1499999643404,0.0,1913.899999998242,0.0,189.0,94.5,0.0,400.0,1816.7999999971876
0,2599,0.0,2455.9000000196797,311.9999999982268,5.551634910532201e-08,0.0,0.0,648.697359390917,6.812738436239945e-08,1.7731960971763363e-09,1.7731960971763363e-09,0.0,0.0,2455.8999999641633,0.0,2400.899999998227,0.0,220.0,110.0,0.0,400.0,2169.599999997163
0,2600,0.0,2096.9000000096357,369.9999999981851,6.291800698819885e-08,0.0,0.0,616.2624912469596,1.0293534109856752e-07,1.8149225681435021e-09,1.8149225681435021e-09,0.0,0.0,2096.899999946718,0.0,2046.8999999981852,0.0,200.0,100.0,0.0,400.0,1932.7999999970962
0,2601,0.0,2031.1500000345761,385.99999999819613,7.371801789211672e-08,0.0,0.0,585.449366572118,7.467619028395525e-08,1.8038484555975193e-09,1.8038484555975193e-09,0.0,0.0,2031.1499999608582,0.0,1978.8999999981963,0.0,209.0,104.5,0.0,400.0,1891.1999999971138
0,2602,0.0,1888.1500003936885,443.9999999982676,1.7500004142691996,0.0,0.0,557.0518983752519,3.769736692321574e-08,1.7323978949936846e-09,1.7323978949936846e-09,0.0,0.0,1886.3999999794194,0.0,1833.8999999982677,0.0,210.0,105.0,0.0,400.0,1821.5999999972285
0,2603,0.0,2288.150000123144,611.9999999982463,1.450407286487359e-07,0.0,0.0,529.1993034484361,4.028677254693052e-08,1.7537153922164341e-09,1.7537153922164341e-09,0.0,0.0,2288.149999978103,0.0,2236.8999999982466,0.0,205.0,102.5,0.0,400.0,2278.3999999971943
0,2604,0.0,2324.650000133695,776.9999999982356,1.5545320527525774e-07,0.0,0.0,502.73933827376584,3.998758772700344e-08,1.7643743176872444e-09,1.7643743176872444e-09,0.0,0.0,2324.649999978242,0.0,2270.8999999982357,0.0,215.0,107.5,0.0,400.0,2437.599999997177
0,2605,0.0,2439.4000004531963,694.9999999982576,4.710821279802003e-07,0.0,0.0,477.6023715310452,3.228664516693539e-08,1.7424207397315692e-09,1.7424207397315692e-09,0.0,0.0,2439.399999982114,0.0,2386.8999999982575,0.0,210.0,105.0,0.0,400.0,2464.7999999972126
0,2606,0.0,2431.1500000534993,566.9999999981876,7.80184528958658e-08,0.0,0.0,453.72225290267454,4.541385970105622e-08,1.8124499121490526e-09,1.8124499121490526e-09,0.0,0.0,2431.149999975481,0.0,2380.8999999981875,0.0,201.0,100.5,0.0,400.0,2357.5999999971004
0,2607,0.0,2430.650000048689,691.9999999981989,6.957416412590425e-08,0.0,0.0,431.03614021599145,3.8168183845588104e-08,1.8011196499400718e-09,1.8011196499400718e-09,0.0,0.0,2430.649999979115,0.0,2380.899999998199,0.0,199.0,99.5,0.0,400.0,2457.599999997118
0,2608,0.0,2030.6500001768202,639.9999999982354,121.50000019299442,0.0,0.0,470.2343332440497,2.8819682253318322e-08,1.7646489773289694e-09,1.7646489773289694e-09,0.0,0.0,1909.1499999838259,0.0,1854.8999999982354,0.0,217.0,108.5,0.0,400.0,1995.1999999971765
0,2609,0.0,1925.1500006567765,617.9999999982484,6.713018175514179e-07,0.0,0.0,446.72261686640303,2.5547520789841432e-08,1.7515974145471879e-09,1.7515974145471879e-09,0.0,0.0,1925.1499999854746,0.0,1874.8999999982484,0.0,201.0,100.5,0.0,400.0,1993.5999999971975
0,2610,0.0,2012.65000006487,778.9999999981738,8.297293342563783e-08,0.0,0.0,424.38648599946276,3.2553346041456113e-08,1.826133477662173e-09,1.826133477662173e-09,0.0,0.0,2012.649999981897,0.0,1957.899999998174,0.0,219.0,109.5,0.0,400.0,2188.799999997078
0,2611,0.0,2338.108209594828,705.9999999979174,1.2403634177025471e-08,0.0,0.0,4.3718432046779353e-08,201.58358083098648,2.0826194238902237e-09,2.0826194238902237e-09,0.0,0.0,2338.1082095824245,0.0,2390.8999999979173,0.0,192.0,96.0,0.0,400.0,2476.799999996668
0,2612,0.0,1938.1082096088733,666.999999998246,1559.3808105283995,0.0,0.0,1.634642926460327e-06,389.8452018355446,1.7539067034461794e-09,1.7539067034461794e-09,0.0,0.0,378.7273990804738,0.0,525.899999998246,0.0,191.0,95.5,0.0,400.0,953.5999999971938
0,2613,0.0,1538.1082096294288,680.9999999982547,904.458210322512,0.0,0.0,452.22910394881495,1.382675892304834e-06,1.745287882532096e-09,1.745287882532096e-09,0.0,0.0,633.6499993069168,0.0,579.8999999982547,0.0,215.0,107.5,0.0,400.0,1007.9999999972076
0,2614,0.0,1138.1082096630628,711.9999999982732,554.7082097789889,0.0,0.0,706.9717531840711,2.283988236650581e-07,1.7267365521650072e-09,1.7267365521650072e-09,0.0,0.0,583.3999998840738,0.0,532.8999999982732,0.0,202.0,101.0,0.0,400.0,995.1999999972372
0,2615,0.0,738.1082097044508,661.9999999982406,165.79031924846038,0.0,0.0,554.1898869800975,100.16421908450008,1.7593741907835331e-09,1.7593741907835331e-09,0.0,0.0,572.3178904559904,0.0,572.8999999982406,0.0,198.0,99.0,0.0,400.0,987.1999999971852
0,2616,0.0,491.65000027192315,610.999999998233,1.1110529385405243e-07,0.0,0.0,25.480393336984672,250.49999967483024,1.7669820806168354e-09,1.7669820806168354e-09,0.0,0.0,491.65000016081785,0.0,571.8999999982329,0.0,180.0,90.0,0.0,400.0,945.5999999971729
0,2617,0.0,891.6500001373719,576.9999999982375,318.00000054438704,0.0,0.0,183.2063723213182,8.105053802920227e-07,1.7625146003694184e-09,1.7625146003694184e-09,0.0,0.0,573.6499995929848,0.0,524.8999999982375,0.0,195.0,97.5,0.0,400.0,880.79999999718
0,2618,0.0,1291.6500001032177,440.9999999982529,648.7500002161823,0.0,0.0,498.4210533684732,2.2243517455983006e-07,1.7470541519760319e-09,1.7470541519760319e-09,0.0,0.0,642.8999998870354,0.0,590.899999998253,0.0,208.0,104.0,0.0,400.0,824.7999999972047
0,2619,0.0,1691.6500000779756,371.99999999823194,1053.0000003198622,0.0,0.0,999.9999998995064,4.802371757175241e-07,1.7680722863963713e-09,1.7680722863963713e-09,0.0,0.0,638.6499997581134,0.0,584.8999999982319,0.0,215.0,107.5,0.0,400.0,764.7999999971711
0,2620,0.0,2091.6500000615774,309.9999999980632,1.617725095248982e-08,0.0,0.0,1.0196728074778038e-07,474.9999999053262,1.936800574148047e-09,1.936800574148047e-09,0.0,0.0,2091.6500000454002,0.0,2280.8999999980633,0.0,193.0,96.5,0.0,400.0,2071.9999999969014
0,2621,0.0,2011.150000001917,348.99999999825354,41.50000005844176,0.0,0.0,20.749999906977067,1.0955636634012539e-07,1.7464354307123391e-09,1.7464354307123391e-09,0.0,0.0,1969.6499999434752,0.0,1922.8999999982536,0.0,187.0,93.5,0.0,400.0,1816.7999999972058
0,2622,0.0,2411.149999942113,299.9999999982197,4.5745054433395036e-08,0.0,0.0,19.712499527093662,2.0370352196046029e-07,1.7802999132846227e-09,1.7802999132846227e-09,0.0,0.0,2411.149999896368,0.0,2356.8999999982198,0.0,217.0,108.5,0.0,400.0,2124.7999999971516
0,2623,0.0,2368.1500001081913,428.9999999982576,1.493578981368821e-07,0.0,0.0,18.7268744677183,7.884981483308733e-08,1.7424207404456883e-09,1.7424207404456883e-09,0.0,0.0,2368.1499999588336,0.0,2315.8999999982575,0.0,209.0,104.5,0.0,400.0,2195.1999999972127
0,2624,0.0,2191.899999954066,347.9999999981974,6.348612905828615e-08,0.0,0.0,17.790530345605,2.1523522435311006e-07,1.802626337128419e-09,1.802626337128419e-09,0.0,0.0,2191.89999989058,0.0,2141.8999999981975,0.0,200.0,100.0,0.0,400.0,1991.199999997116
0,2625,0.0,2088.1499999369817,391.99999999818385,5.789436451310098e-08,0.0,0.0,16.901003380886213,2.3819285717306975e-07,1.8161614146510715e-09,1.8161614146510715e-09,0.0,0.0,2088.1499998790873,0.0,2036.8999999981838,0.0,205.0,102.5,0.0,400.0,1942.3999999970943
0,2626,0.0,1970.1499997897206,778.9999999981637,4.8415384758870016e-08,0.0,0.0,16.0559522086144,5.137175952384641e-07,1.8362156469926998e-09,1.8362156469926998e-09,0.0,0.0,1970.1499997413052,0.0,1919.8999999981638,0.0,201.0,100.5,0.0,400.0,2158.3999999970624
0,2627,0.0,2063.1499999059893,601.9999999981625,4.93630301366042e-08,0.0,0.0,15.253154056719211,2.830730003876808e-07,1.8374837511802528e-09,1.8374837511802528e-09,0.0,0.0,2063.1499998566264,0.0,2011.8999999981627,0.0,205.0,102.5,0.0,400.0,2090.3999999970597
0,2628,0.0,2189.8999999832413,688.9999999981738,5.567473349985143e-08,0.0,0.0,14.49049609929138,1.4121462338047983e-07,1.826133473227844e-09,1.826133473227844e-09,0.0,0.0,2189.8999999275666,0.0,2142.899999998174,0.0,188.0,94.0,0.0,400.0,2264.799999997078
0,2629,0.0,2259.150000031163,781.9999999981986,7.265502366908489e-08,0.0,0.0,13.765971171889818,7.938225217354125e-08,1.801405869616457e-09,1.801405869616457e-09,0.0,0.0,2259.149999958508,0.0,2206.899999998199,0.0,209.0,104.5,0.0,400.0,2390.399999997118
0,2630,0.0,2161.9000000755527,635.999999998225,1.0479155596880426e-07,0.0,0.0,13.077672555834967,5.4928078714965746e-08,1.7749676253898306e-09,1.7749676253898306e-09,0.0,0.0,2161.899999970761,0.0,2107.899999998225,0.0,216.0,108.0,0.0,400.0,2194.3999999971597
0,2631,0.0,1994.4000000102724,672.9999999981628,5.682000799988546e-08,0.0,0.0,12.423788777611872,8.942068545573227e-08,1.8371430749146561e-09,1.8371430749146561e-09,0.0,0.0,1994.3999999534524,0.0,1945.899999998163,0.0,194.0,97.0,0.0,400.0,2094.3999999970606
0,2632,0.0,2394.3999988373994,621.9999999982787,34.499998855160335,0.0,0.0,29.052598702152256,3.2079596781442445e-08,1.721305735395544e-09,1.721305735395544e-09,0.0,0.0,2359.899999982239,0.0,2304.899999998279,0.0,220.0,110.0,0.0,400.0,2340.7999999972462
0,2633,0.0,2411.40000003292,790.9999999981763,6.442895438557548e-08,0.0,0.0,27.599968680518298,5.937041240531022e-08,1.823630205161661e-09,1.823630205161661e-09,0.0,0.0,2411.399999968491,0.0,2358.8999999981766,0.0,210.0,105.0,0.0,400.0,2519.1999999970826
0,2634,0.0,2295.9000000656674,758.9999999981998,8.932773587389984e-08,0.0,0.0,26.219970203717075,4.3719588910730663e-08,1.8001870568572097e-09,1.8001870568572097e-09,0.0,0.0,2295.8999999763396,0.0,2243.8999999981997,0.0,208.0,104.0,0.0,400.0,2401.5999999971195
0,2635,0.0,2124.1727571041083,785.9999999980182,1.6878950540669395e-08,0.0,0.0,5.881632776966242e-08,12.454485821577187,1.9817896454454128e-09,1.9817896454454128e-09,0.0,0.0,2124.1727570872295,0.0,2076.8999999980183,0.0,214.0,107.0,0.0,400.0,2289.5999999968294
0,2636,0.0,1724.1727571254903,709.9999999982718,1129.0227572675562,0.0,0.0,564.5113781283019,2.806758936694335e-07,1.7281587159658143e-09,1.7281587159658143e-09,0.0,0.0,595.149999857934,0.0,541.8999999982718,0.0,213.0,106.5,0.0,400.0,1000.799999997235
0,2637,0.0,1324.1727571510478,679.999999998259,700.2727574023379,0.0,0.0,886.4221869248594,4.990981061126132e-07,1.7410145216513861e-09,1.7410145216513861e-09,0.0,0.0,623.8999997487099,0.0,568.899999998259,0.0,220.0,110.0,0.0,400.0,998.3999999972145
0,2638,0.0,924.1727571924357,549.9999999982418,585.1619738536622,0.0,0.0,245.12519786757417,444.7784333189366,1.7582115815644482e-09,1.7582115815644482e-09,0.0,0.0,339.0107833387735,0.0,509.89999999824175,0.0,206.0,103.0,0.0,400.0,847.199999997187
0,2639,0.0,575.3999764861458,554.9999999982355,7.890071174188051e-08,0.0,0.0,232.86884364968418,4.718198082592378e-05,1.764506283092351e-09,1.764506283092351e-09,0.0,0.0,575.399976407245,0.0,521.8999999982354,0.0,214.0,107.0,0.0,400.0,860.7999999971768
0,2640,0.0,581.6499990096563,703.9999999982315,8.031474862946197e-08,0.0,0.0,221.22539723179796,2.137779637837378e-06,1.7684613474092984e-09,1.7684613474092984e-09,0.0,0.0,581.6499989293416,0.0,535.8999999982315,0.0,183.0,91.5,0.0,400.0,991.1999999971706
0,2641,0.0,778.9000007993634,321.9999999982407,156.50000096410122,0.0,0.0,288.41412720034486,3.259568258425557e-07,1.7592966280035522e-09,1.7592966280035522e-09,0.0,0.0,622.3999998352622,0.0,573.8999999982407,0.0,194.0,97.0,0.0,400.0,715.9999999971851
0,2642,0.0,1178.9000007367642,307.99999999824905,531.7500008308735,0.0,0.0,539.8684208863307,1.8471685837435417e-07,1.7509363568558285e-09,1.7509363568558285e-09,0.0,0.0,647.1499999058907,0.0,599.8999999982491,0.0,189.0,94.5,0.0,400.0,725.5999999971986
